tanggal_uji,nomor_kendaraan,merek,bahan_bakar,tipe,tahun_pembuatan,alat_uji,ket
2020-03-12,B2117SYI,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1160SZL,SUZUKI,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9479PMA,HINO,Solar,TRUCK,2018,QROTECH / QRO-401 / F1008604,Lulus
2020-03-12,B9743PSD,MITSUBISHI,Solar,PICK UP,2018,QROTECH / QRO-401 / F1008604,Lulus
2020-03-12,B9908TCK,DAIHATSU,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9153TMA,HINO,Solar,TRUCK,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1038SAI,TOYOTA,Bensin,SEDAN,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9857PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,QROTECH / QRO-401 / F1008604,Tidak Lulus
2020-03-12,B2310TKC,HONDA,Bensin,SEDAN,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9889PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B2522SBD,NISSAN,Bensin,MPV/ MINI BUS,2013,QROTECH / QRO-401 / F1008604,Lulus
2020-03-12,B9724PSD,MITSUBISHI,Solar,PICK UP,2018,NEOMOTECH / CG 450 / 4N11D017,Tidak Lulus
2020-03-12,B1895KYI,DAIHATSU,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B2404PKA,WULING,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9738PSD,MITSUBISHI,Solar,PICK UP,2018,QROTECH / QRO-401 / F1008604,Lulus
2020-03-12,B2195SYX,SUZUKI,Bensin,MPV/ MINI BUS,2019,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-12,B1587NMP,HONDA,Bensin,MPV/ MINI BUS,2011,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-03-12,B1150WZG,WULING,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-12,A1143BC,TOYOTA,Bensin,MPV/ MINI BUS,2017,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-12,B82YNI,HONDA,Bensin,SEDAN,2016,TECNO TEST / 495-515 / 269191,Lulus
2020-03-12,B8493TY,TOYOTA,Bensin,MPV/ MINI BUS,2002,neomotec / CG450 / 4NG10101,Lulus
2020-03-12,B1490FKL,TOYOTA,Bensin,MPV/ MINI BUS,2013,TECNO TEST / 495-515 / 269191,Lulus
2020-03-12,B1724FZT,TOYOTA,Bensin,MPV/ MINI BUS,2017,QROTECH / QRO-401 / F1008604,Lulus
2020-03-12,B2195UFX,HONDA,Bensin,MPV/ MINI BUS,2018,brainbee / AGS-688 / 123,Lulus
2020-03-12,B2395TKH,HONDA,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1798NKZ,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9734PSD,MITSUBISHI,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9481PMA,HINO,Solar,TRUCK,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9865PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B9876PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,brainbee / AGS-688 / 123,Tidak Lulus
2020-03-12,B9871PQV,CHEVROLET,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B9472PMA,HINO,Solar,TRUCK,2018,BRAINBEE / OPA 100 / 110406001080,Lulus
2020-03-12,B9731PSD,MITSUBISHI,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1862UOR,TOYOTA,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9870PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B2989TFN,HONDA,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9487PMA,HINO,Solar,TRUCK,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9742PSD,MITSUBISHI,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B9483PMA,HINO,Solar,TRUCK,2018,SUKYOUNG / SY-AST 330 / AST 330 456,Lulus
2020-03-12,B9152TMA,HINO,Solar,TRUCK,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9476PMA,HINO,Solar,TRUCK,2018,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B9018TQU,HINO,Solar,MPV/ MINI BUS,2015,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-12,B9856PQV,MITSUBISHI,Solar,BUS,2017,NEOMOTECH / CG 450 / 4N11D017,Tidak Lulus
2020-03-12,B9867PQV,MITSUBISHI,Solar,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B2506TII,TOYOTA,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1685SYW,DAIHATSU,Bensin,MPV/ MINI BUS,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9429PMA,HINO,Solar,TRUCK,2018,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-12,B2770TBH,VOLVO,Bensin,SEDAN,1996,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B1208UMB,SUZUKI,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9129TDR,HINO,Solar,TRUCK,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9741PSD,MITSUBISHI,Solar,PICK UP,2018,neomotec / CG450 / 4NG10101,Tidak Lulus
2020-03-12,B9426PMA,HINO,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-12,B9224TOR,HINO,Solar,TRUCK,2015,brainbee / AGS-688 / 123,Lulus
2020-03-12,B9564CAF,MITSUBISHI,Bensin,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-11,B2038SYC,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B2034SYC,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brain Bee / brain bee ags-688 / 08108000034,Lulus
2020-03-11,B2656SYC,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,F1144HH,TOYOTA,Bensin,MPV/ MINI BUS,2016,Qrotech / QRO-401 / QRO14111995,Lulus
2020-03-11,B2591SYD,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B2531SYE,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brain Bee / brain bee ags-688 / 08108000034,Lulus
2020-03-11,B9915OI,SUZUKI,Bensin,PICK UP,2003,Brain bee / ags-688 / 111125000237,Lulus
2020-03-11,B2592SYB,TOYOTA,Solar,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-11,PTTEMPO,NISSAN,Solar,LAINNYA,2009,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-11,B9563BCB,DAIHATSU,Bensin,MPV/ MINI BUS,2010,brainbee / AGS-688 / 123,Lulus
2020-03-11,B1527SKI,DAIHATSU,Bensin,MPV/ MINI BUS,2010,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
2020-03-11,B9986VAA,SUZUKI,Bensin,PICK UP,2011,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-11,B1601LT,MERCEDEZ BENZ,Bensin,SEDAN,2007,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-11,B2649SYB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B9331PAE,MITSUBISHI,Solar,PICK UP,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B2897SJA,TOYOTA,Solar,JEEP,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B2125SFK,TOYOTA,Bensin,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-11,B9553MP,MITSUBISHI,Solar,TRUCK,2012,neomotec / CG450 / 4NG10101,Lulus
2020-03-11,B9116NM,MITSUBISHI,Solar,TRUCK,2012,neomotec / CG450 / 4NG10101,Lulus
2020-03-11,B9318RK,MITSUBISHI,Solar,TRUCK,2012,tecnotest / 488 / D528330,Lulus
2020-03-11,B1819WML,TOYOTA,Bensin,MPV/ MINI BUS,2006,NEOMOTECH / CG 450 / 4N10K0108,Lulus
2020-03-11,B1134WMN,TOYOTA,Bensin,MPV/ MINI BUS,2007,brainbee / AGS-688 / 123,Lulus
2020-03-11,B1553WMM,TOYOTA,Bensin,MPV/ MINI BUS,2007,brainbee / AGS-688 / 123,Lulus
2020-03-11,B1694WBD,TOYOTA,Bensin,SUV,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1208PQR,ISUZU,Solar,MPV/ MINI BUS,2013,brainbee / AGS-688 / 123,Tidak Lulus
2020-03-10,B9660PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B9587PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,neomotec / CG450 / 4NG10101,Lulus
2020-03-10,B2041TBH,CHEVROLET,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9420PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1607TQN,NISSAN,Bensin,MPV/ MINI BUS,2013,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B9586PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9578PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9492PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Qrotech / QRO-401 / QRO14111995,Lulus
2020-03-10,B1829TKO,TOYOTA,Bensin,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9582PTB,TOYOTA,Solar,PICK UP,2018,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B1827PQP,TOYOTA,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9012PTB,TOYOTA,Solar,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1002UQN,SUZUKI,Bensin,MPV/ MINI BUS,2008,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1186YB,ISUZU,Solar,MPV/ MINI BUS,2002,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B1031PQQ,ISUZU,Solar,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1716PQS,SUZUKI,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9572PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,F1868AS,HONDA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9658PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9535PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9598PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2004ER,ISUZU,Solar,MPV/ MINI BUS,2004,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9456PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9826PTA,TOYOTA,Solar,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1620PQQ,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2406KBF,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9128TSC,FORD,Solar,PICK UP,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1013PQQ,ISUZU,Solar,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2078BOR,DAIHATSU,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1043THX,KIA,Solar,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9949PTA,TOYOTA,Solar,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1461PQT,DAIHATSU,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9052TTA,FORD,Solar,PICK UP,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2978TIH,TOYOTA,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2640SFC,HONDA,Bensin,MPV/ MINI BUS,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9835PTA,TOYOTA,Solar,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1173PQR,ISUZU,Solar,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1594PQQ,SUZUKI,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9744PSD,MITSUBISHI,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1458,DAIHATSU,Bensin,MPV/ MINI BUS,2015,BRAIN BEE / AGS 688 + OPA 100 / 110 90700 1175 + 110 40600 1054,Lulus
2020-03-10,B2618SZU,HONDA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9491PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9563PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,D1357XGK,TOYOTA,Bensin,MPV/ MINI BUS,2004,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2220TYX,HONDA,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2972TKD,SUZUKI,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9739PSD,MITSUBISHI,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2384TKI,TOYOTA,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B908TIN,MITSUBISHI,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2005TFJ,TOYOTA,Bensin,MPV/ MINI BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B1466PQT,DAIHATSU,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1013PQP,TOYOTA,Bensin,MPV/ MINI BUS,2011,tecnotest / 488 / D528330,Lulus
2020-03-10,B207PRZ,TOYOTA,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2620TOQ,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2478TYP,TOYOTA,Bensin,MPV/ MINI BUS,2019,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2799TZG,HONDA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1974PFP,TOYOTA,Bensin,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2910TZS,TOYOTA,Bensin,MPV/ MINI BUS,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B2541SKS,SUZUKI,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1995PQO,TOYOTA,Bensin,MPV/ MINI BUS,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2027NI,DAIHATSU,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9802PTA,TOYOTA,Solar,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B9782PTA,TOYOTA,Solar,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9066PSD,NISSAN,Solar,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1621TQN,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9661PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1494TAF,HONDA,Bensin,SEDAN,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9053TTA,FORD,Solar,PICK UP,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9053TTA,FORD,Solar,PICK UP,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1738ULP,SUZUKI,Bensin,JEEP,2005,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1294GK,HONDA,Bensin,MPV/ MINI BUS,2003,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1916NRP,TOYOTA,Bensin,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2898TKU,HONDA,Bensin,MPV/ MINI BUS,2011,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B1993PQP,ISUZU,Solar,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1725PQS,SUZUKI,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1011PQP,TOYOTA,Bensin,MPV/ MINI BUS,2011,Qrotech / QRO-401 / QRO14111995,Lulus
2020-03-10,B1618TQN,ISUZU,Solar,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1344TZZ,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9953PTA,TOYOTA,Solar,PICK UP,2015,tecnotest / 488 / D528330,Lulus
2020-03-10,B1714PQP,DAIHATSU,Bensin,MPV/ MINI BUS,2012,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9008PTB,TOYOTA,Solar,PICK UP,2015,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B2987PQ,MITSUBISHI,Bensin,MPV/ MINI BUS,2003,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1583PQQ,ISUZU,Solar,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1799PQP,TOYOTA,Bensin,MPV/ MINI BUS,2012,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B1462PQO,DAIHATSU,Bensin,MPV/ MINI BUS,2010,NEOMOTECH / CG 450 / 4N11D017,Lulus
2020-03-10,B2278TZB,TOYOTA,Bensin,MPV/ MINI BUS,2017,Brain Bee / AGS-688 / 0800800031,Lulus
2020-03-10,B1084KRQ,DAIHATSU,Bensin,MPV/ MINI BUS,2015,brainbee / AGS-688 / 123,Lulus
2020-03-10,B1985KZG,TOYOTA,Bensin,MPV/ MINI BUS,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2501EQ,MITSUBISHI,Bensin,MPV/ MINI BUS,2003,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1092BQN,ISUZU,Solar,MPV/ MINI BUS,2009,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B1463PQO,DAIHATSU,Bensin,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9933PTA,TOYOTA,Solar,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9977PTA,TOYOTA,Solar,MPV/ MINI BUS,2015,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9745PSD,MITSUBISHI,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9411PDB,MITSUBISHI,Solar,TRUCK,2011,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1671KZU,ISUZU,Solar,MPV/ MINI BUS,2014,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9476PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B2392TOR,HONDA,Bensin,SEDAN,2017,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1876TMP,TOYOTA,Bensin,SEDAN,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9919XJ,TOYOTA,Bensin,PICK UP,2005,Brainbee / AGS 688+OPA 100 / 10081153,Tidak Lulus
2020-03-10,B9919XJ,TOYOTA,Bensin,PICK UP,2005,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1631POQ,TOYOTA,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9594PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1403UIM,DAIHATSU,Bensin,MPV/ MINI BUS,2016,SUKYOUNG / SY-AST 330 / 123456,Lulus
2020-03-10,B9429PTB,TOYOTA,Solar,MPV/ MINI BUS,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1387SYB,SUZUKI,Bensin,MPV/ MINI BUS,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1700PQQ,SUZUKI,Bensin,MPV/ MINI BUS,2013,neomotec / CG450 / 4NG10101,Lulus
2020-03-10,B1661KH,HONDA,Bensin,SEDAN,2011,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B1025UYZ,TOYOTA,Bensin,MPV/ MINI BUS,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B1756PZY,TOYOTA,Bensin,MPV/ MINI BUS,2014,neomotec / CG450 / 4NG10101,Lulus
2020-03-10,B858BOS,DAIHATSU,Bensin,MPV/ MINI BUS,2013,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B1189KRR,TOYOTA,Bensin,MPV/ MINI BUS,2015,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9765BAI,ISUZU,Solar,PICK UP,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1742SYP,TOYOTA,Bensin,MPV/ MINI BUS,2013,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9846SCD,ISUZU,Solar,PICK UP,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1075PQP,DAIHATSU,Bensin,MPV/ MINI BUS,2010,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9093CXS,ISUZU,Solar,TRUCK,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9224CXS,ISUZU,Solar,TRUCK,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9501CXS,ISUZU,Solar,TRUCK,2018,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9293TAA,DAIHATSU,Bensin,PICK UP,2010,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9246PCG,ISUZU,Solar,TRUCK,2013,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9084BYX,MITSUBISHI,Solar,BOX,2013,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9196UIU,MITSUBISHI,Solar,BOX,2017,TECNO TEST / 495-515 / 269191,Lulus
2020-03-10,B9393BYV,HINO,Solar,TRUCK,2012,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9664UXT,MITSUBISHI,Solar,BOX,2016,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9233BYV,HINO,Solar,TRUCK,2012,neomotec / CG450 / 4NG10101,Lulus
2020-03-10,B9363AU,HINO,Solar,TRUCK,2009,QROTECH / QRO-402 / 417D110-QRO-402,Lulus
2020-03-10,B9363AU,HINO,Solar,TRUCK,2009,neomotec / CG450 / 4NG10101,Lulus
2020-03-10,B1648TMD,ISUZU,Solar,MPV/ MINI BUS,2002,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B1692TAF,TOYOTA,Bensin,MPV/ MINI BUS,2016,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
2020-03-10,B9474PTB,TOYOTA,Solar,PICK UP,2018,Brainbee / AGS 688+OPA 100 / 10081153,Lulus
